timestamp,tool,filesize(mb),os,ram(gb),drive type,process(mb/s),researcher
4.043931961,dask,551.203,linux,16,ssd nvme,136.304,y.tsepkov
4.0937495230000005,dask,551.203,linux,16,ssd nvme,134.645,y.tsepkov
7.370895147000001,dask,551.203,linux,16,ssd nvme,74.781,y.tsepkov
4.092130184,dask,551.203,linux,16,ssd nvme,134.698,y.tsepkov
3.996861935,dask,551.203,linux,16,ssd nvme,137.909,y.tsepkov
3.973461866,dask,551.203,linux,16,ssd nvme,138.721,y.tsepkov
3.950625181,dask,551.203,linux,16,ssd nvme,139.523,y.tsepkov
3.994621515,dask,551.203,linux,16,ssd nvme,137.986,y.tsepkov
1.42186594,dask,109.394,linux,16,ssd nvme,76.937,y.tsepkov
1.301009893,dask,109.394,linux,16,ssd nvme,84.084,y.tsepkov
1.329291105,dask,109.394,linux,16,ssd nvme,82.295,y.tsepkov
1.331249952,dask,109.394,linux,16,ssd nvme,82.174,y.tsepkov
1.311872482,dask,109.394,linux,16,ssd nvme,83.388,y.tsepkov
1.311732292,dask,109.394,linux,16,ssd nvme,83.397,y.tsepkov
1.317252159,dask,109.394,linux,16,ssd nvme,83.047,y.tsepkov
1.3148708340000002,dask,109.394,linux,16,ssd nvme,83.198,y.tsepkov
1.297348261,dask,109.394,linux,16,ssd nvme,84.321,y.tsepkov
1.292917013,dask,109.394,linux,16,ssd nvme,84.61,y.tsepkov
0.2898206711,dask,10.751,linux,16,ssd nvme,37.095,y.tsepkov
0.2969810963,dask,10.751,linux,16,ssd nvme,36.201,y.tsepkov
0.282150507,dask,10.751,linux,16,ssd nvme,38.104,y.tsepkov
0.2866399288,dask,10.751,linux,16,ssd nvme,37.507,y.tsepkov
0.29086470600000003,dask,10.751,linux,16,ssd nvme,36.962,y.tsepkov
0.3076827526,dask,10.751,linux,16,ssd nvme,34.942,y.tsepkov
0.2927165031,dask,10.751,linux,16,ssd nvme,36.728,y.tsepkov
0.2844743729,dask,10.751,linux,16,ssd nvme,37.793,y.tsepkov
0.2877283096,dask,10.751,linux,16,ssd nvme,37.365,y.tsepkov
0.2872989178,dask,10.751,linux,16,ssd nvme,37.421,y.tsepkov
28.77087593,dask,4483.807,linux,16,ssd nvme,155.845,y.tsepkov
29.85854888,dask,4483.807,linux,16,ssd nvme,150.168,y.tsepkov
26.8198843,dask,4483.807,linux,16,ssd nvme,167.182,y.tsepkov
26.98908353,dask,4483.807,linux,16,ssd nvme,166.134,y.tsepkov
26.89905643,dask,4483.807,linux,16,ssd nvme,166.69,y.tsepkov
26.77713799,dask,4483.807,linux,16,ssd nvme,167.449,y.tsepkov
26.88976431,dask,4483.807,linux,16,ssd nvme,166.748,y.tsepkov
27.21142769,dask,4483.807,linux,16,ssd nvme,164.777,y.tsepkov
28.03874207,dask,4483.807,linux,16,ssd nvme,159.915,y.tsepkov
27.18165803,dask,4483.807,linux,16,ssd nvme,164.957,y.tsepkov
0.5204591751,dask,21.61,linux,16,ssd nvme,41.521,y.tsepkov
0.5027523040999999,dask,21.61,linux,16,ssd nvme,42.983,y.tsepkov
0.5137429237,dask,21.61,linux,16,ssd nvme,42.064,y.tsepkov
0.5005037785,dask,21.61,linux,16,ssd nvme,43.176,y.tsepkov
0.5066437721,dask,21.61,linux,16,ssd nvme,42.653,y.tsepkov
0.5181946754,dask,21.61,linux,16,ssd nvme,41.702,y.tsepkov
0.5272359848,dask,21.61,linux,16,ssd nvme,40.987,y.tsepkov
0.5264344215,dask,21.61,linux,16,ssd nvme,41.05,y.tsepkov
0.5313007832,dask,21.61,linux,16,ssd nvme,40.674,y.tsepkov
0.5086796284,dask,21.61,linux,16,ssd nvme,42.483,y.tsepkov
0.2260973454,dask,1.056,windows,16,hdd raid mirror,4.671,y.tsepkov
0.1571426392,dask,1.056,windows,16,hdd raid mirror,6.72,y.tsepkov
0.1211092472,dask,1.056,windows,16,hdd raid mirror,8.719,y.tsepkov
0.1421282291,dask,1.056,windows,16,hdd raid mirror,7.43,y.tsepkov
0.1231100559,dask,1.056,windows,16,hdd raid mirror,8.578,y.tsepkov
0.1071064472,dask,1.056,windows,16,hdd raid mirror,9.859,y.tsepkov
0.1050958633,dask,1.056,windows,16,hdd raid mirror,10.048,y.tsepkov
0.107098341,dask,1.056,windows,16,hdd raid mirror,9.86,y.tsepkov
0.101092577,dask,1.056,windows,16,hdd raid mirror,10.446,y.tsepkov
0.1100997925,dask,1.056,windows,16,hdd raid mirror,9.591,y.tsepkov
0.1891720295,dask,2.123,windows,16,hdd raid mirror,11.223,y.tsepkov
0.134124279,dask,2.123,windows,16,hdd raid mirror,15.829,y.tsepkov
0.3583269119,dask,2.123,windows,16,hdd raid mirror,5.925,y.tsepkov
0.135122776,dask,2.123,windows,16,hdd raid mirror,15.712,y.tsepkov
0.1641507149,dask,2.123,windows,16,hdd raid mirror,12.933,y.tsepkov
0.1511454582,dask,2.123,windows,16,hdd raid mirror,14.046,y.tsepkov
0.1311113834,dask,2.123,windows,16,hdd raid mirror,16.192,y.tsepkov
0.13312006,dask,2.123,windows,16,hdd raid mirror,15.948,y.tsepkov
0.1441302299,dask,2.123,windows,16,hdd raid mirror,14.73,y.tsepkov
0.1361217499,dask,2.123,windows,16,hdd raid mirror,15.596,y.tsepkov
0.338408947,dask,5.322,windows,16,hdd raid mirror,15.727,y.tsepkov
0.250244379,dask,5.322,windows,16,hdd raid mirror,21.267,y.tsepkov
0.2782428265,dask,5.322,windows,16,hdd raid mirror,19.127,y.tsepkov
0.2342031002,dask,5.322,windows,16,hdd raid mirror,22.724,y.tsepkov
0.2572507858,dask,5.322,windows,16,hdd raid mirror,20.688,y.tsepkov
0.2502355576,dask,5.322,windows,16,hdd raid mirror,21.268,y.tsepkov
0.228215456,dask,5.322,windows,16,hdd raid mirror,23.32,y.tsepkov
0.2462210655,dask,5.322,windows,16,hdd raid mirror,21.615,y.tsepkov
0.2372348309,dask,5.322,windows,16,hdd raid mirror,22.433,y.tsepkov
0.2432191372,dask,5.322,windows,16,hdd raid mirror,21.882,y.tsepkov
0.5021016598,dask,10.751,windows,16,hdd raid mirror,21.412,y.tsepkov
0.4063522816,dask,10.751,windows,16,hdd raid mirror,26.457,y.tsepkov
0.4033839703,dask,10.751,windows,16,hdd raid mirror,26.652,y.tsepkov
0.4674656391,dask,10.751,windows,16,hdd raid mirror,22.998,y.tsepkov
0.4233670235,dask,10.751,windows,16,hdd raid mirror,25.394,y.tsepkov
0.4333930016,dask,10.751,windows,16,hdd raid mirror,24.807,y.tsepkov
0.39437747,dask,10.751,windows,16,hdd raid mirror,27.261,y.tsepkov
0.4173622131000001,dask,10.751,windows,16,hdd raid mirror,25.759,y.tsepkov
0.4053678513,dask,10.751,windows,16,hdd raid mirror,26.522,y.tsepkov
0.4023625851,dask,10.751,windows,16,hdd raid mirror,26.72,y.tsepkov
0.979871273,dask,21.61,windows,16,hdd raid mirror,22.054,y.tsepkov
0.7471826077,dask,21.61,windows,16,hdd raid mirror,28.922,y.tsepkov
0.7446784973,dask,21.61,windows,16,hdd raid mirror,29.019,y.tsepkov
0.7296955584999999,dask,21.61,windows,16,hdd raid mirror,29.615,y.tsepkov
0.7436740398,dask,21.61,windows,16,hdd raid mirror,29.058,y.tsepkov
0.7216689587,dask,21.61,windows,16,hdd raid mirror,29.944,y.tsepkov
0.7366690636,dask,21.61,windows,16,hdd raid mirror,29.335,y.tsepkov
0.7247064114,dask,21.61,windows,16,hdd raid mirror,29.819,y.tsepkov
0.7246549129000001,dask,21.61,windows,16,hdd raid mirror,29.821,y.tsepkov
0.7121503353,dask,21.61,windows,16,hdd raid mirror,30.345,y.tsepkov
2.106500149,dask,54.171,windows,16,hdd raid mirror,25.716,y.tsepkov
1.609454155,dask,54.171,windows,16,hdd raid mirror,33.658,y.tsepkov
1.633052349,dask,54.171,windows,16,hdd raid mirror,33.172,y.tsepkov
1.643492699,dask,54.171,windows,16,hdd raid mirror,32.961,y.tsepkov
1.663520813,dask,54.171,windows,16,hdd raid mirror,32.564,y.tsepkov
1.68053627,dask,54.171,windows,16,hdd raid mirror,32.234,y.tsepkov
1.6785156730000002,dask,54.171,windows,16,hdd raid mirror,32.273,y.tsepkov
1.645494461,dask,54.171,windows,16,hdd raid mirror,32.921,y.tsepkov
1.620502472,dask,54.171,windows,16,hdd raid mirror,33.429,y.tsepkov
1.6044580940000002,dask,54.171,windows,16,hdd raid mirror,33.763,y.tsepkov
2.766474724,dask,109.394,windows,16,hdd raid mirror,39.543,y.tsepkov
1.873209476,dask,109.394,windows,16,hdd raid mirror,58.399,y.tsepkov
1.919743776,dask,109.394,windows,16,hdd raid mirror,56.984,y.tsepkov
1.911652803,dask,109.394,windows,16,hdd raid mirror,57.225,y.tsepkov
1.849712133,dask,109.394,windows,16,hdd raid mirror,59.141,y.tsepkov
1.861685753,dask,109.394,windows,16,hdd raid mirror,58.761,y.tsepkov
1.840672016,dask,109.394,windows,16,hdd raid mirror,59.432,y.tsepkov
1.905745268,dask,109.394,windows,16,hdd raid mirror,57.402,y.tsepkov
1.817678213,dask,109.394,windows,16,hdd raid mirror,60.183,y.tsepkov
1.888741255,dask,109.394,windows,16,hdd raid mirror,57.919,y.tsepkov
3.767611742,dask,219.851,windows,16,hdd raid mirror,58.353,y.tsepkov
1.989840269,dask,219.851,windows,16,hdd raid mirror,110.487,y.tsepkov
2.090228558,dask,219.851,windows,16,hdd raid mirror,105.18,y.tsepkov
2.012882233,dask,219.851,windows,16,hdd raid mirror,109.222,y.tsepkov
1.956859827,dask,219.851,windows,16,hdd raid mirror,112.349,y.tsepkov
2.003817081,dask,219.851,windows,16,hdd raid mirror,109.716,y.tsepkov
2.0078904630000003,dask,219.851,windows,16,hdd raid mirror,109.494,y.tsepkov
1.968338728,dask,219.851,windows,16,hdd raid mirror,111.694,y.tsepkov
1.968787909,dask,219.851,windows,16,hdd raid mirror,111.668,y.tsepkov
1.974306583,dask,219.851,windows,16,hdd raid mirror,111.356,y.tsepkov
7.292397261,dask,551.203,windows,16,hdd raid mirror,75.586,y.tsepkov
4.283892632,dask,551.203,windows,16,hdd raid mirror,128.669,y.tsepkov
4.286915541,dask,551.203,windows,16,hdd raid mirror,128.578,y.tsepkov
4.266876936,dask,551.203,windows,16,hdd raid mirror,129.182,y.tsepkov
4.283418894,dask,551.203,windows,16,hdd raid mirror,128.683,y.tsepkov
4.2974228860000006,dask,551.203,windows,16,hdd raid mirror,128.264,y.tsepkov
4.279900074,dask,551.203,windows,16,hdd raid mirror,128.789,y.tsepkov
4.241371155,dask,551.203,windows,16,hdd raid mirror,129.959,y.tsepkov
4.213833094,dask,551.203,windows,16,hdd raid mirror,130.808,y.tsepkov
4.305913925,dask,551.203,windows,16,hdd raid mirror,128.011,y.tsepkov
13.46428919,dask,1113.011,windows,16,hdd raid mirror,82.664,y.tsepkov
7.770067692,dask,1113.011,windows,16,hdd raid mirror,143.243,y.tsepkov
7.738672256,dask,1113.011,windows,16,hdd raid mirror,143.825,y.tsepkov
7.605885506,dask,1113.011,windows,16,hdd raid mirror,146.335,y.tsepkov
7.619885445,dask,1113.011,windows,16,hdd raid mirror,146.067,y.tsepkov
7.664549351000002,dask,1113.011,windows,16,hdd raid mirror,145.215,y.tsepkov
7.545380354,dask,1113.011,windows,16,hdd raid mirror,147.509,y.tsepkov
8.802467346,dask,1113.011,windows,16,hdd raid mirror,126.443,y.tsepkov
7.525433779,dask,1113.011,windows,16,hdd raid mirror,147.9,y.tsepkov
8.844022988999999,dask,1113.011,windows,16,hdd raid mirror,125.849,y.tsepkov
24.59233689,dask,2236.616,windows,16,hdd raid mirror,90.948,y.tsepkov
13.84012318,dask,2236.616,windows,16,hdd raid mirror,161.604,y.tsepkov
13.96278167,dask,2236.616,windows,16,hdd raid mirror,160.184,y.tsepkov
13.62938952,dask,2236.616,windows,16,hdd raid mirror,164.102,y.tsepkov
13.74953914,dask,2236.616,windows,16,hdd raid mirror,162.668,y.tsepkov
13.63143754,dask,2236.616,windows,16,hdd raid mirror,164.078,y.tsepkov
13.51982355,dask,2236.616,windows,16,hdd raid mirror,165.432,y.tsepkov
13.691971300000002,dask,2236.616,windows,16,hdd raid mirror,163.352,y.tsepkov
13.59486294,dask,2236.616,windows,16,hdd raid mirror,164.519,y.tsepkov
13.67198277,dask,2236.616,windows,16,hdd raid mirror,163.591,y.tsepkov
42.29290295,dask,4483.807,windows,16,hdd raid mirror,106.018,y.tsepkov
27.70983601,dask,4483.807,windows,16,hdd raid mirror,161.813,y.tsepkov
27.62563753,dask,4483.807,windows,16,hdd raid mirror,162.306,y.tsepkov
26.64690876,dask,4483.807,windows,16,hdd raid mirror,168.267,y.tsepkov
27.20453262,dask,4483.807,windows,16,hdd raid mirror,164.818,y.tsepkov
28.70330191,dask,4483.807,windows,16,hdd raid mirror,156.212,y.tsepkov
27.74189734,dask,4483.807,windows,16,hdd raid mirror,161.626,y.tsepkov
27.58866811,dask,4483.807,windows,16,hdd raid mirror,162.524,y.tsepkov
27.26442528,dask,4483.807,windows,16,hdd raid mirror,164.456,y.tsepkov
27.38301206,dask,4483.807,windows,16,hdd raid mirror,163.744,y.tsepkov
83.90320277,dask,9035.395,windows,16,hdd raid mirror,107.688,y.tsepkov
78.35361409,dask,9035.395,windows,16,hdd raid mirror,115.316,y.tsepkov
68.18423152,dask,9035.395,windows,16,hdd raid mirror,132.514,y.tsepkov
74.29004859999998,dask,9035.395,windows,16,hdd raid mirror,121.623,y.tsepkov
78.91106701,dask,9035.395,windows,16,hdd raid mirror,114.501,y.tsepkov
83.06834221,dask,9035.395,windows,16,hdd raid mirror,108.771,y.tsepkov
79.27958274,dask,9035.395,windows,16,hdd raid mirror,113.969,y.tsepkov
79.29115009,dask,9035.395,windows,16,hdd raid mirror,113.952,y.tsepkov
72.42200422,dask,9035.395,windows,16,hdd raid mirror,124.76,y.tsepkov
79.72527933,dask,9035.395,windows,16,hdd raid mirror,113.332,y.tsepkov
159.82102319999996,dask,18176.88,windows,16,hdd raid mirror,113.733,y.tsepkov
167.03575039999996,dask,18176.88,windows,16,hdd raid mirror,108.82,y.tsepkov
158.6766844,dask,18176.88,windows,16,hdd raid mirror,114.553,y.tsepkov
161.5656219,dask,18176.88,windows,16,hdd raid mirror,112.505,y.tsepkov
164.2995369,dask,18176.88,windows,16,hdd raid mirror,110.633,y.tsepkov
161.3995323,dask,18176.88,windows,16,hdd raid mirror,112.62,y.tsepkov
159.4483967,dask,18176.88,windows,16,hdd raid mirror,113.999,y.tsepkov
162.6233811,dask,18176.88,windows,16,hdd raid mirror,111.773,y.tsepkov
161.4494727,dask,18176.88,windows,16,hdd raid mirror,112.586,y.tsepkov
163.58970980000004,dask,18176.88,windows,16,hdd raid mirror,111.113,y.tsepkov
229.0241959,dask,27318.312,windows,16,hdd raid mirror,119.281,y.tsepkov
233.4258232,dask,27318.312,windows,16,hdd raid mirror,117.032,y.tsepkov
232.9855287,dask,27318.312,windows,16,hdd raid mirror,117.253,y.tsepkov
228.64225750000003,dask,27318.312,windows,16,hdd raid mirror,119.481,y.tsepkov
229.4842377,dask,27318.312,windows,16,hdd raid mirror,119.042,y.tsepkov
230.0467861,dask,27318.312,windows,16,hdd raid mirror,118.751,y.tsepkov
224.8959277,dask,27318.312,windows,16,hdd raid mirror,121.471,y.tsepkov
233.084604,dask,27318.312,windows,16,hdd raid mirror,117.203,y.tsepkov
234.1885629,dask,27318.312,windows,16,hdd raid mirror,116.651,y.tsepkov
233.5486054,dask,27318.312,windows,16,hdd raid mirror,116.971,y.tsepkov
0.1831884384,dask,1.056,windows,16,hdd usb3,5.765,y.tsepkov
0.128115654,dask,1.056,windows,16,hdd usb3,8.243,y.tsepkov
0.1391422749,dask,1.056,windows,16,hdd usb3,7.589,y.tsepkov
0.146132946,dask,1.056,windows,16,hdd usb3,7.226,y.tsepkov
0.1401281357,dask,1.056,windows,16,hdd usb3,7.536,y.tsepkov
0.1221513748,dask,1.056,windows,16,hdd usb3,8.645,y.tsepkov
0.13912558560000002,dask,1.056,windows,16,hdd usb3,7.59,y.tsepkov
0.103094101,dask,1.056,windows,16,hdd usb3,10.243,y.tsepkov
0.1061060429,dask,1.056,windows,16,hdd usb3,9.952,y.tsepkov
0.102093935,dask,1.056,windows,16,hdd usb3,10.343,y.tsepkov
0.1601462364,dask,2.123,windows,16,hdd usb3,13.257,y.tsepkov
0.1441304684,dask,2.123,windows,16,hdd usb3,14.73,y.tsepkov
0.1581432819,dask,2.123,windows,16,hdd usb3,13.425,y.tsepkov
0.1981797218,dask,2.123,windows,16,hdd usb3,10.712,y.tsepkov
0.1681518555,dask,2.123,windows,16,hdd usb3,12.625,y.tsepkov
0.1581454277,dask,2.123,windows,16,hdd usb3,13.424,y.tsepkov
0.1421294212,dask,2.123,windows,16,hdd usb3,14.937,y.tsepkov
0.1371262074,dask,2.123,windows,16,hdd usb3,15.482,y.tsepkov
0.139125824,dask,2.123,windows,16,hdd usb3,15.26,y.tsepkov
0.1411290169,dask,2.123,windows,16,hdd usb3,15.043,y.tsepkov
